BAM,HEADER,phase,duty,pos_counts,vel_rad_s  (V_BUS=12.0V COUNTS_PER_REV=1976 dt=10ms)
BAM,14830,stair,-120,-15197,0.000
BAM,14840,stair,-120,-15197,0.000
BAM,14850,stair,-120,-15197,0.000
BAM,14860,stair,-120,-15197,0.000
BAM,14870,stair,-120,-15197,0.000
BAM,14880,stair,-120,-15197,0.000
BAM,14890,stair,-120,-15197,0.000
BAM,14900,stair,-120,-15197,0.000
BAM,14910,stair,-120,-15197,0.000
BAM,14920,stair,-120,-15197,0.000
BAM,14930,stair,-120,-15197,0.000
BAM,14940,stair,-120,-15197,0.000
BAM,14950,stair,-120,-15197,0.000
BAM,14960,stair,-120,-15197,0.000
BAM,14970,stair,-120,-15197,0.000
BAM,14980,stair,-120,-15197,0.000
BAM,14990,stair,-120,-15197,0.000
BAM,15000,stair,-120,-15197,0.000
BAM,15010,stair,-120,-15197,0.000
BAM,15020,stair,-120,-15197,0.000
BAM,15030,stair,-120,-15197,0.000
BAM,15040,stair,-120,-15197,0.000
BAM,15050,stair,-120,-15197,0.000
BAM,15060,stair,-120,-15197,0.000
BAM,15070,stair,-120,-15197,0.000
BAM,15080,stair,-120,-15197,0.000
BAM,15090,stair,-120,-15197,0.000
BAM,15100,stair,-120,-15197,0.000
BAM,15110,stair,-120,-15197,0.000
BAM,15120,stair,-120,-15197,0.000
BAM,15130,stair,-120,-15197,0.000
BAM,15140,stair,-120,-15197,0.000
BAM,15150,stair,-120,-15197,0.000
BAM,15160,stair,-120,-15197,0.000
BAM,15170,stair,-120,-15197,0.000
BAM,15180,stair,-120,-15197,0.000
BAM,15190,stair,-120,-15197,0.000
BAM,15200,stair,-120,-15197,0.000
BAM,15210,stair,-120,-15197,0.000
BAM,15220,stair,-120,-15197,0.000
BAM,15230,stair,-120,-15197,0.000
BAM,15240,stair,-120,-15197,0.000
BAM,15250,stair,-120,-15197,0.000
BAM,15260,stair,-120,-15197,0.000
BAM,15270,stair,-120,-15197,0.000
BAM,15280,stair,-120,-15197,0.000
BAM,15290,stair,-120,-15197,0.000
BAM,15300,stair,-120,-15197,0.000
BAM,15310,stair,-120,-15197,0.000
BAM,15320,stair,-120,-15197,0.000
BAM,15330,stair,-120,-15197,0.000
BAM,15340,stair,-120,-15197,0.000
BAM,15350,stair,-120,-15197,0.000
BAM,15360,stair,-120,-15197,0.000
BAM,15370,stair,-120,-15197,0.000
BAM,15380,stair,-120,-15197,0.000
BAM,15390,stair,-120,-15197,0.000
BAM,15400,stair,-120,-15197,0.000
BAM,15410,stair,-120,-15197,0.000
BAM,15420,stair,-120,-15197,0.000
BAM,15430,stair,-120,-15197,0.000
BAM,15440,stair,-120,-15197,0.000
BAM,15450,stair,-120,-15197,0.000
BAM,15460,stair,-120,-15197,0.000
BAM,15470,stair,-120,-15197,0.000
BAM,15480,stair,-120,-15197,0.000
BAM,15490,stair,-120,-15197,0.000
BAM,15500,stair,-120,-15197,0.000
BAM,15510,stair,-120,-15197,0.000
BAM,15520,stair,-120,-15197,0.000
BAM,15530,stair,-120,-15197,0.000
BAM,15540,stair,-120,-15197,0.000
BAM,15550,stair,-120,-15197,0.000
BAM,15560,stair,-120,-15197,0.000
BAM,15570,stair,-120,-15197,0.000
BAM,15580,stair,-120,-15197,0.000
BAM,15590,stair,-120,-15197,0.000
BAM,15600,stair,-120,-15197,0.000
BAM,15610,stair,-150,-15196,0.318
BAM,15620,stair,-150,-15194,0.636
BAM,15630,stair,-150,-15190,1.272
BAM,15640,stair,-150,-15186,1.272
BAM,15650,stair,-150,-15182,1.272
BAM,15660,stair,-150,-15177,1.590
BAM,15670,stair,-150,-15173,1.272
BAM,15680,stair,-150,-15167,1.908
BAM,15690,stair,-150,-15162,1.590
BAM,15700,stair,-150,-15157,1.590
BAM,15710,stair,-150,-15152,1.590
BAM,15720,stair,-150,-15147,1.590
BAM,15730,stair,-150,-15141,1.908
BAM,15740,stair,-150,-15135,1.908
BAM,15750,stair,-150,-15130,1.590
BAM,15760,stair,-150,-15125,1.590
BAM,15770,stair,-150,-15119,1.908
BAM,15780,stair,-150,-15113,1.908
BAM,15790,stair,-150,-15107,1.908
BAM,15800,stair,-150,-15102,1.590
BAM,15810,stair,-150,-15096,1.908
BAM,15820,stair,-150,-15091,1.590
BAM,15830,stair,-150,-15085,1.908
BAM,15840,stair,-150,-15079,1.908
BAM,15850,stair,-150,-15073,1.908
BAM,15860,stair,-150,-15068,1.590
BAM,15870,stair,-150,-15062,1.908
BAM,15880,stair,-150,-15056,1.908
BAM,15890,stair,-150,-15051,1.590
BAM,15900,stair,-150,-15045,1.908
BAM,15910,stair,-150,-15039,1.908
BAM,15920,stair,-150,-15033,1.908
BAM,15930,stair,-150,-15027,1.908
BAM,15940,stair,-150,-15022,1.590
BAM,15950,stair,-150,-15016,1.908
BAM,15960,stair,-150,-15010,1.908
BAM,15970,stair,-150,-15005,1.590
BAM,15980,stair,-150,-14999,1.908
BAM,15990,stair,-150,-14993,1.908
BAM,16000,stair,-150,-14987,1.908
BAM,16010,stair,-150,-14981,1.908
BAM,16020,stair,-150,-14975,1.908
BAM,16030,stair,-150,-14969,1.908
BAM,16040,stair,-150,-14964,1.590
BAM,16050,stair,-150,-14958,1.908
BAM,16060,stair,-150,-14952,1.908
BAM,16070,stair,-150,-14947,1.590
BAM,16080,stair,-150,-14941,1.908
BAM,16090,stair,-150,-14935,1.908
BAM,16100,stair,-150,-14929,1.908
BAM,16110,stair,-150,-14923,1.908
BAM,16120,stair,-150,-14917,1.908
BAM,16130,stair,-150,-14911,1.908
BAM,16140,stair,-150,-14905,1.908
BAM,16150,stair,-150,-14900,1.590
BAM,16160,stair,-150,-14894,1.908
BAM,16170,stair,-150,-14888,1.908
BAM,16180,stair,-150,-14882,1.908
BAM,16190,stair,-150,-14876,1.908
BAM,16200,stair,-150,-14871,1.590
BAM,16210,stair,-150,-14865,1.908
BAM,16220,stair,-150,-14859,1.908
BAM,16230,stair,-150,-14853,1.908
BAM,16240,stair,-150,-14847,1.908
BAM,16250,stair,-150,-14841,1.908
BAM,16260,stair,-150,-14835,1.908
BAM,16270,stair,-150,-14829,1.908
BAM,16280,stair,-150,-14823,1.908
BAM,16290,stair,-150,-14817,1.908
BAM,16300,stair,-150,-14811,1.908
BAM,16310,stair,-150,-14805,1.908
BAM,16320,stair,-150,-14799,1.908
BAM,16330,stair,-150,-14793,1.908
BAM,16340,stair,-150,-14787,1.908
BAM,16350,stair,-150,-14782,1.590
BAM,16360,stair,-150,-14776,1.908
BAM,16370,stair,-150,-14770,1.908
BAM,16380,stair,-150,-14764,1.908
BAM,16390,stair,-150,-14758,1.908
BAM,16400,stair,-150,-14752,1.908
BAM,16410,stair,-150,-14746,1.908
BAM,16420,stair,-150,-14740,1.908
BAM,16430,stair,-150,-14734,1.908
BAM,16440,stair,-150,-14728,1.908
BAM,16450,stair,-150,-14722,1.908
BAM,16460,stair,-150,-14716,1.908
BAM,16470,stair,-150,-14710,1.908
BAM,16480,stair,-150,-14704,1.908
BAM,16490,stair,-150,-14699,1.590
BAM,16500,stair,-150,-14693,1.908
BAM,16510,stair,-150,-14687,1.908
BAM,16520,stair,-150,-14681,1.908
BAM,16530,stair,-150,-14675,1.908
BAM,16540,stair,-150,-14669,1.908
BAM,16550,stair,-150,-14663,1.908
BAM,16560,stair,-150,-14657,1.908
BAM,16570,stair,-150,-14651,1.908
BAM,16580,stair,-150,-14645,1.908
BAM,16590,stair,-150,-14639,1.908
BAM,16600,stair,-150,-14633,1.908
BAM,16610,stair,-150,-14627,1.908
BAM,16620,stair,-150,-14621,1.908
BAM,16630,stair,-150,-14615,1.908
BAM,16640,stair,-150,-14609,1.908
BAM,16650,stair,-150,-14603,1.908
BAM,16660,stair,-150,-14597,1.908
BAM,16670,stair,-150,-14591,1.908
BAM,16680,stair,-150,-14585,1.908
BAM,16690,stair,-150,-14579,1.908
BAM,16700,stair,-150,-14573,1.908
BAM,16710,stair,-150,-14567,1.908
BAM,16720,stair,-150,-14561,1.908
BAM,16730,stair,-150,-14555,1.908
BAM,16740,stair,-150,-14549,1.908
BAM,16750,stair,-150,-14543,1.908
BAM,16760,stair,-150,-14537,1.908
BAM,16770,stair,-150,-14531,1.908
BAM,16780,stair,-150,-14525,1.908
BAM,16790,stair,-150,-14519,1.908
BAM,16800,stair,-150,-14513,1.908
BAM,16810,stair,-150,-14507,1.908
BAM,16820,stair,-150,-14501,1.908
BAM,16830,stair,-150,-14495,1.908
BAM,16840,stair,-150,-14489,1.908
BAM,16850,stair,-150,-14483,1.908
BAM,16860,stair,-150,-14477,1.908
BAM,16870,stair,-150,-14471,1.908
BAM,16880,stair,-150,-14465,1.908
BAM,16890,stair,-150,-14459,1.908
BAM,16900,stair,-150,-14453,1.908
BAM,16910,stair,-150,-14447,1.908
BAM,16920,stair,-150,-14441,1.908
BAM,16930,stair,-150,-14435,1.908
BAM,16940,stair,-150,-14429,1.908
BAM,16950,stair,-150,-14423,1.908
BAM,16960,stair,-150,-14417,1.908
BAM,16970,stair,-150,-14411,1.908
BAM,16980,stair,-150,-14405,1.908
BAM,16990,stair,-150,-14399,1.908
BAM,17000,stair,-150,-14393,1.908
BAM,17010,stair,-150,-14387,1.908
BAM,17020,stair,-150,-14381,1.908
BAM,17030,stair,-150,-14375,1.908
BAM,17040,stair,-150,-14369,1.908
BAM,17050,stair,-150,-14363,1.908
BAM,17060,stair,-150,-14357,1.908
BAM,17070,stair,-150,-14351,1.908
BAM,17080,stair,-150,-14345,1.908
BAM,17090,stair,-150,-14339,1.908
BAM,17100,stair,-150,-14333,1.908
BAM,17110,stair,-180,-14325,2.544
BAM,17120,stair,-180,-14314,3.498
BAM,17130,stair,-180,-14301,4.134
BAM,17140,stair,-180,-14287,4.452
BAM,17150,stair,-180,-14272,4.770
BAM,17160,stair,-180,-14256,5.088
BAM,17170,stair,-180,-14240,5.088
BAM,17180,stair,-180,-14224,5.088
BAM,17190,stair,-180,-14207,5.406
BAM,17200,stair,-180,-14191,5.088
BAM,17210,stair,-180,-14175,5.088
BAM,17220,stair,-180,-14158,5.406
BAM,17230,stair,-180,-14141,5.406
BAM,17240,stair,-180,-14124,5.406
BAM,17250,stair,-180,-14107,5.406
BAM,17260,stair,-180,-14091,5.088
BAM,17270,stair,-180,-14073,5.724
BAM,17280,stair,-180,-14057,5.088
BAM,17290,stair,-180,-14039,5.724
BAM,17300,stair,-180,-14023,5.088
BAM,17310,stair,-180,-14005,5.724
BAM,17320,stair,-180,-13989,5.088
BAM,17330,stair,-180,-13971,5.724
BAM,17340,stair,-180,-13955,5.088
BAM,17350,stair,-180,-13937,5.724
BAM,17360,stair,-180,-13920,5.406
BAM,17370,stair,-180,-13903,5.406
BAM,17380,stair,-180,-13886,5.406
BAM,17390,stair,-180,-13869,5.406
BAM,17400,stair,-180,-13852,5.406
BAM,17410,stair,-180,-13835,5.406
BAM,17420,stair,-180,-13817,5.724
BAM,17430,stair,-180,-13801,5.088
BAM,17440,stair,-180,-13783,5.724
BAM,17450,stair,-180,-13766,5.406
BAM,17460,stair,-180,-13749,5.406
BAM,17470,stair,-180,-13732,5.406
BAM,17480,stair,-180,-13715,5.406
BAM,17490,stair,-180,-13698,5.406
BAM,17500,stair,-180,-13681,5.406
BAM,17510,stair,-180,-13664,5.406
BAM,17520,stair,-180,-13647,5.406
BAM,17530,stair,-180,-13629,5.724
BAM,17540,stair,-180,-13613,5.088
BAM,17550,stair,-180,-13595,5.724
BAM,17560,stair,-180,-13578,5.406
BAM,17570,stair,-180,-13561,5.406
BAM,17580,stair,-180,-13544,5.406
BAM,17590,stair,-180,-13527,5.406
BAM,17600,stair,-180,-13510,5.406
BAM,17610,stair,-180,-13493,5.406
BAM,17620,stair,-180,-13475,5.724
BAM,17630,stair,-180,-13459,5.088
BAM,17640,stair,-180,-13441,5.724
BAM,17650,stair,-180,-13424,5.406
BAM,17660,stair,-180,-13407,5.406
BAM,17670,stair,-180,-13390,5.406
BAM,17680,stair,-180,-13373,5.406
BAM,17690,stair,-180,-13356,5.406
BAM,17700,stair,-180,-13339,5.406
BAM,17710,stair,-180,-13321,5.724
BAM,17720,stair,-180,-13305,5.088
BAM,17730,stair,-180,-13287,5.724
BAM,17740,stair,-180,-13270,5.406
BAM,17750,stair,-180,-13253,5.406
BAM,17760,stair,-180,-13236,5.406
BAM,17770,stair,-180,-13219,5.406
BAM,17780,stair,-180,-13202,5.406
BAM,17790,stair,-180,-13185,5.406
BAM,17800,stair,-180,-13167,5.724
BAM,17810,stair,-180,-13151,5.088
BAM,17820,stair,-180,-13133,5.724
BAM,17830,stair,-180,-13116,5.406
BAM,17840,stair,-180,-13099,5.406
BAM,17850,stair,-180,-13082,5.406
BAM,17860,stair,-180,-13065,5.406
BAM,17870,stair,-180,-13047,5.724
BAM,17880,stair,-180,-13030,5.406
BAM,17890,stair,-180,-13013,5.406
BAM,17900,stair,-180,-12996,5.406
BAM,17910,stair,-180,-12979,5.406
BAM,17920,stair,-180,-12962,5.406
BAM,17930,stair,-180,-12945,5.406
BAM,17940,stair,-180,-12927,5.724
BAM,17950,stair,-180,-12910,5.406
BAM,17960,stair,-180,-12893,5.406
BAM,17970,stair,-180,-12876,5.406
BAM,17980,stair,-180,-12859,5.406
BAM,17990,stair,-180,-12841,5.724
BAM,18000,stair,-180,-12825,5.088
BAM,18010,stair,-180,-12807,5.724
BAM,18020,stair,-180,-12790,5.406
BAM,18030,stair,-180,-12773,5.406
BAM,18040,stair,-180,-12755,5.724
BAM,18050,stair,-180,-12739,5.088
BAM,18060,stair,-180,-12721,5.724
BAM,18070,stair,-180,-12704,5.406
BAM,18080,stair,-180,-12687,5.406
BAM,18090,stair,-180,-12669,5.724
BAM,18100,stair,-180,-12652,5.406
BAM,18110,stair,-180,-12635,5.406
BAM,18120,stair,-180,-12618,5.406
BAM,18130,stair,-180,-12601,5.406
BAM,18140,stair,-180,-12583,5.724
BAM,18150,stair,-180,-12566,5.406
BAM,18160,stair,-180,-12549,5.406
BAM,18170,stair,-180,-12532,5.406
BAM,18180,stair,-180,-12515,5.406
BAM,18190,stair,-180,-12497,5.724
BAM,18200,stair,-180,-12480,5.406
BAM,18210,stair,-180,-12463,5.406
BAM,18220,stair,-180,-12446,5.406
BAM,18230,stair,-180,-12429,5.406
BAM,18240,stair,-180,-12411,5.724
BAM,18250,stair,-180,-12395,5.088
BAM,18260,stair,-180,-12377,5.724
BAM,18270,stair,-180,-12360,5.406
BAM,18280,stair,-180,-12343,5.406
BAM,18290,stair,-180,-12325,5.724
BAM,18300,stair,-180,-12309,5.088
BAM,18310,stair,-180,-12291,5.724
BAM,18320,stair,-180,-12274,5.406
BAM,18330,stair,-180,-12257,5.406
BAM,18340,stair,-180,-12239,5.724
BAM,18350,stair,-180,-12222,5.406
BAM,18360,stair,-180,-12205,5.406
BAM,18370,stair,-180,-12188,5.406
BAM,18380,stair,-180,-12171,5.406
BAM,18390,stair,-180,-12153,5.724
BAM,18400,stair,-180,-12136,5.406
BAM,18410,stair,-180,-12119,5.406
BAM,18420,stair,-180,-12102,5.406
BAM,18430,stair,-180,-12085,5.406
BAM,18440,stair,-180,-12067,5.724
BAM,18450,stair,-180,-12051,5.088
BAM,18460,stair,-180,-12033,5.724
BAM,18470,stair,-180,-12016,5.406
BAM,18480,stair,-180,-11999,5.406
BAM,18490,stair,-180,-11982,5.406
BAM,18500,stair,-180,-11965,5.406
BAM,18510,stair,-180,-11947,5.724
BAM,18520,stair,-180,-11930,5.406
BAM,18530,stair,-180,-11913,5.406
BAM,18540,stair,-180,-11896,5.406
BAM,18550,stair,-180,-11879,5.406
BAM,18560,stair,-180,-11861,5.724
BAM,18570,stair,-180,-11844,5.406
BAM,18580,stair,-180,-11827,5.406
BAM,18590,stair,-180,-11810,5.406
BAM,18600,stair,-180,-11793,5.406
BAM,18610,stair,-210,-11774,6.042
BAM,18620,stair,-210,-11752,6.995
BAM,18630,stair,-210,-11728,7.631
BAM,18640,stair,-210,-11702,8.267
BAM,18650,stair,-210,-11676,8.267
BAM,18660,stair,-210,-11649,8.585
BAM,18670,stair,-210,-11622,8.585
BAM,18680,stair,-210,-11595,8.585
BAM,18690,stair,-210,-11567,8.903
BAM,18700,stair,-210,-11539,8.903
BAM,18710,stair,-210,-11511,8.903
BAM,18720,stair,-210,-11483,8.903
BAM,18730,stair,-210,-11455,8.903
BAM,18740,stair,-210,-11427,8.903
BAM,18750,stair,-210,-11399,8.903
BAM,18760,stair,-210,-11371,8.903
BAM,18770,stair,-210,-11342,9.221
BAM,18780,stair,-210,-11314,8.903
BAM,18790,stair,-210,-11286,8.903
BAM,18800,stair,-210,-11258,8.903
BAM,18810,stair,-210,-11229,9.221
BAM,18820,stair,-210,-11201,8.903
BAM,18830,stair,-210,-11173,8.903
BAM,18840,stair,-210,-11145,8.903
BAM,18850,stair,-210,-11117,8.903
BAM,18860,stair,-210,-11088,9.221
BAM,18870,stair,-210,-11060,8.903
BAM,18880,stair,-210,-11031,9.221
BAM,18890,stair,-210,-11003,8.903
BAM,18900,stair,-210,-10975,8.903
BAM,18910,stair,-210,-10947,8.903
BAM,18920,stair,-210,-10919,8.903
BAM,18930,stair,-210,-10890,9.221
BAM,18940,stair,-210,-10862,8.903
BAM,18950,stair,-210,-10834,8.903
BAM,18960,stair,-210,-10805,9.221
BAM,18970,stair,-210,-10777,8.903
BAM,18980,stair,-210,-10749,8.903
BAM,18990,stair,-210,-10721,8.903
BAM,19000,stair,-210,-10692,9.221
BAM,19010,stair,-210,-10664,8.903
BAM,19020,stair,-210,-10635,9.221
BAM,19030,stair,-210,-10607,8.903
BAM,19040,stair,-210,-10579,8.903
BAM,19050,stair,-210,-10551,8.903
BAM,19060,stair,-210,-10522,9.221
BAM,19070,stair,-210,-10494,8.903
BAM,19080,stair,-210,-10465,9.221
BAM,19090,stair,-210,-10437,8.903
BAM,19100,stair,-210,-10409,8.903
BAM,19110,stair,-210,-10381,8.903
BAM,19120,stair,-210,-10352,9.221
BAM,19130,stair,-210,-10324,8.903
BAM,19140,stair,-210,-10295,9.221
BAM,19150,stair,-210,-10267,8.903
BAM,19160,stair,-210,-10239,8.903
BAM,19170,stair,-210,-10211,8.903
BAM,19180,stair,-210,-10182,9.221
BAM,19190,stair,-210,-10154,8.903
BAM,19200,stair,-210,-10126,8.903
BAM,19210,stair,-210,-10097,9.221
BAM,19220,stair,-210,-10069,8.903
BAM,19230,stair,-210,-10041,8.903
BAM,19240,stair,-210,-10013,8.903
BAM,19250,stair,-210,-9984,9.221
BAM,19260,stair,-210,-9956,8.903
BAM,19270,stair,-210,-9927,9.221
BAM,19280,stair,-210,-9899,8.903
BAM,19290,stair,-210,-9871,8.903
BAM,19300,stair,-210,-9843,8.903
BAM,19310,stair,-210,-9815,8.903
BAM,19320,stair,-210,-9786,9.221
BAM,19330,stair,-210,-9758,8.903
BAM,19340,stair,-210,-9729,9.221
BAM,19350,stair,-210,-9701,8.903
BAM,19360,stair,-210,-9673,8.903
BAM,19370,stair,-210,-9645,8.903
BAM,19380,stair,-210,-9617,8.903
BAM,19390,stair,-210,-9588,9.221
BAM,19400,stair,-210,-9560,8.903
BAM,19410,stair,-210,-9531,9.221
BAM,19420,stair,-210,-9503,8.903
BAM,19430,stair,-210,-9475,8.903
BAM,19440,stair,-210,-9447,8.903
BAM,19450,stair,-210,-9418,9.221
BAM,19460,stair,-210,-9390,8.903
BAM,19470,stair,-210,-9362,8.903
BAM,19480,stair,-210,-9333,9.221
BAM,19490,stair,-210,-9305,8.903
BAM,19500,stair,-210,-9277,8.903
BAM,19510,stair,-210,-9249,8.903
BAM,19520,stair,-210,-9221,8.903
BAM,19530,stair,-210,-9192,9.221
BAM,19540,stair,-210,-9164,8.903
BAM,19550,stair,-210,-9135,9.221
BAM,19560,stair,-210,-9107,8.903
BAM,19570,stair,-210,-9079,8.903
BAM,19580,stair,-210,-9051,8.903
BAM,19590,stair,-210,-9022,9.221
BAM,19600,stair,-210,-8994,8.903
BAM,19610,stair,-210,-8965,9.221
BAM,19620,stair,-210,-8937,8.903
BAM,19630,stair,-210,-8909,8.903
BAM,19640,stair,-210,-8881,8.903
BAM,19650,stair,-210,-8852,9.221
BAM,19660,stair,-210,-8824,8.903
BAM,19670,stair,-210,-8796,8.903
BAM,19680,stair,-210,-8767,9.221
BAM,19690,stair,-210,-8739,8.903
BAM,19700,stair,-210,-8711,8.903
BAM,19710,stair,-210,-8682,9.221
BAM,19720,stair,-210,-8654,8.903
BAM,19730,stair,-210,-8625,9.221
BAM,19740,stair,-210,-8597,8.903
BAM,19750,stair,-210,-8569,8.903
BAM,19760,stair,-210,-8541,8.903
BAM,19770,stair,-210,-8512,9.221
BAM,19780,stair,-210,-8484,8.903
BAM,19790,stair,-210,-8455,9.221
BAM,19800,stair,-210,-8427,8.903
BAM,19810,stair,-210,-8399,8.903
BAM,19820,stair,-210,-8371,8.903
BAM,19830,stair,-210,-8343,8.903
BAM,19840,stair,-210,-8314,9.221
BAM,19850,stair,-210,-8286,8.903
BAM,19860,stair,-210,-8257,9.221
BAM,19870,stair,-210,-8229,8.903
BAM,19880,stair,-210,-8201,8.903
BAM,19890,stair,-210,-8173,8.903
BAM,19900,stair,-210,-8144,9.221
BAM,19910,stair,-210,-8116,8.903
BAM,19920,stair,-210,-8087,9.221
BAM,19930,stair,-210,-8059,8.903
BAM,19940,stair,-210,-8031,8.903
BAM,19950,stair,-210,-8003,8.903
BAM,19960,stair,-210,-7974,9.221
BAM,19970,stair,-210,-7946,8.903
BAM,19980,stair,-210,-7917,9.221
BAM,19990,stair,-210,-7889,8.903
BAM,20000,stair,-210,-7861,8.903
BAM,20010,stair,-210,-7833,8.903
BAM,20020,stair,-210,-7804,9.221
BAM,20030,stair,-210,-7776,8.903
BAM,20040,stair,-210,-7748,8.903
BAM,20050,stair,-210,-7719,9.221
BAM,20060,stair,-210,-7691,8.903
BAM,20070,stair,-210,-7663,8.903
BAM,20080,stair,-210,-7635,8.903
BAM,20090,stair,-210,-7606,9.221
BAM,20100,stair,-210,-7578,8.903
BAM,20110,stair,-255,-7547,9.857
BAM,20120,stair,-255,-7511,11.447
BAM,20130,stair,-255,-7473,12.083
BAM,20140,stair,-255,-7431,13.355
BAM,20150,stair,-255,-7389,13.355
BAM,20160,stair,-255,-7347,13.355
BAM,20170,stair,-255,-7303,13.991
BAM,20180,stair,-255,-7259,13.991
BAM,20190,stair,-255,-7215,13.991
BAM,20200,stair,-255,-7171,13.991
BAM,20210,stair,-255,-7126,14.309
BAM,20220,stair,-255,-7081,14.309
BAM,20230,stair,-255,-7037,13.991
BAM,20240,stair,-255,-6992,14.309
BAM,20250,stair,-255,-6947,14.309
BAM,20260,stair,-255,-6903,13.991
BAM,20270,stair,-255,-6858,14.309
BAM,20280,stair,-255,-6813,14.309
BAM,20290,stair,-255,-6769,13.991
BAM,20300,stair,-255,-6724,14.309
BAM,20310,stair,-255,-6679,14.309
BAM,20320,stair,-255,-6635,13.991
BAM,20330,stair,-255,-6590,14.309
BAM,20340,stair,-255,-6545,14.309
BAM,20350,stair,-255,-6500,14.309
BAM,20360,stair,-255,-6455,14.309
BAM,20370,stair,-255,-6411,13.991
BAM,20380,stair,-255,-6366,14.309
BAM,20390,stair,-255,-6321,14.309
BAM,20400,stair,-255,-6277,13.991
BAM,20410,stair,-255,-6232,14.309
BAM,20420,stair,-255,-6187,14.309
BAM,20430,stair,-255,-6143,13.991
BAM,20440,stair,-255,-6098,14.309
BAM,20450,stair,-255,-6053,14.309
BAM,20460,stair,-255,-6009,13.991
BAM,20470,stair,-255,-5964,14.309
BAM,20480,stair,-255,-5919,14.309
BAM,20490,stair,-255,-5875,13.991
BAM,20500,stair,-255,-5830,14.309
BAM,20510,stair,-255,-5785,14.309
BAM,20520,stair,-255,-5741,13.991
BAM,20530,stair,-255,-5695,14.627
BAM,20540,stair,-255,-5651,13.991
BAM,20550,stair,-255,-5606,14.309
BAM,20560,stair,-255,-5561,14.309
BAM,20570,stair,-255,-5517,13.991
BAM,20580,stair,-255,-5472,14.309
BAM,20590,stair,-255,-5427,14.309
BAM,20600,stair,-255,-5383,13.991
BAM,20610,stair,-255,-5338,14.309
BAM,20620,stair,-255,-5293,14.309
BAM,20630,stair,-255,-5249,13.991
BAM,20640,stair,-255,-5204,14.309
BAM,20650,stair,-255,-5159,14.309
BAM,20660,stair,-255,-5115,13.991
BAM,20670,stair,-255,-5070,14.309
BAM,20680,stair,-255,-5025,14.309
BAM,20690,stair,-255,-4981,13.991
BAM,20700,stair,-255,-4936,14.309
BAM,20710,stair,-255,-4891,14.309
BAM,20720,stair,-255,-4846,14.309
BAM,20730,stair,-255,-4801,14.309
BAM,20740,stair,-255,-4757,13.991
BAM,20750,stair,-255,-4712,14.309
BAM,20760,stair,-255,-4667,14.309
BAM,20770,stair,-255,-4623,13.991
BAM,20780,stair,-255,-4578,14.309
BAM,20790,stair,-255,-4533,14.309
BAM,20800,stair,-255,-4488,14.309
BAM,20810,stair,-255,-4443,14.309
BAM,20820,stair,-255,-4399,13.991
BAM,20830,stair,-255,-4354,14.309
BAM,20840,stair,-255,-4309,14.309
BAM,20850,stair,-255,-4265,13.991
BAM,20860,stair,-255,-4220,14.309
BAM,20870,stair,-255,-4175,14.309
BAM,20880,stair,-255,-4131,13.991
BAM,20890,stair,-255,-4086,14.309
BAM,20900,stair,-255,-4041,14.309
BAM,20910,stair,-255,-3996,14.309
BAM,20920,stair,-255,-3951,14.309
BAM,20930,stair,-255,-3907,13.991
BAM,20940,stair,-255,-3862,14.309
BAM,20950,stair,-255,-3817,14.309
BAM,20960,stair,-255,-3773,13.991
BAM,20970,stair,-255,-3728,14.309
BAM,20980,stair,-255,-3683,14.309
BAM,20990,stair,-255,-3639,13.991
BAM,21000,stair,-255,-3594,14.309
BAM,21010,stair,-255,-3549,14.309
BAM,21020,stair,-255,-3504,14.309
BAM,21030,stair,-255,-3459,14.309
BAM,21040,stair,-255,-3415,13.991
BAM,21050,stair,-255,-3370,14.309
BAM,21060,stair,-255,-3325,14.309
BAM,21070,stair,-255,-3281,13.991
BAM,21080,stair,-255,-3236,14.309
BAM,21090,stair,-255,-3191,14.309
BAM,21100,stair,-255,-3146,14.309
BAM,21110,stair,-255,-3101,14.309
BAM,21120,stair,-255,-3057,13.991
BAM,21130,stair,-255,-3012,14.309
BAM,21140,stair,-255,-2967,14.309
BAM,21150,stair,-255,-2923,13.991
BAM,21160,stair,-255,-2878,14.309
BAM,21170,stair,-255,-2833,14.309
BAM,21180,stair,-255,-2789,13.991
BAM,21190,stair,-255,-2744,14.309
BAM,21200,stair,-255,-2699,14.309
BAM,21210,stair,-255,-2654,14.309
BAM,21220,stair,-255,-2609,14.309
BAM,21230,stair,-255,-2565,13.991
BAM,21240,stair,-255,-2520,14.309
BAM,21250,stair,-255,-2475,14.309
BAM,21260,stair,-255,-2431,13.991
BAM,21270,stair,-255,-2386,14.309
BAM,21280,stair,-255,-2341,14.309
BAM,21290,stair,-255,-2296,14.309
BAM,21300,stair,-255,-2251,14.309
BAM,21310,stair,-255,-2207,13.991
BAM,21320,stair,-255,-2162,14.309
BAM,21330,stair,-255,-2117,14.309
BAM,21340,stair,-255,-2073,13.991
BAM,21350,stair,-255,-2028,14.309
BAM,21360,stair,-255,-1983,14.309
BAM,21370,stair,-255,-1939,13.991
BAM,21380,stair,-255,-1894,14.309
BAM,21390,stair,-255,-1849,14.309
BAM,21400,stair,-255,-1804,14.309
BAM,21410,stair,-255,-1759,14.309
BAM,21420,stair,-255,-1715,13.991
BAM,21430,stair,-255,-1670,14.309
BAM,21440,stair,-255,-1625,14.309
BAM,21450,stair,-255,-1581,13.991
